name,cohorts,id,label,match,candidates,note
premature coronary disease,1,MONDO:0005010,coronary artery disorder,judged,"MONDO:0800425 coronary artery disease, severe, susceptibility to (0.857) | MONDO:0010331 coronary heart disease, susceptibility to, 3 (0.846) | MONDO:0012147 coronary heart disease, susceptibility to, 5 (0.846) | MONDO:0013765 coronary heart disease, susceptibility to, 6 (0.846) | MONDO:0011817 coronary heart disease, susceptibility to, 1 (0.846) | MONDO:0012788 coronary heart disease, susceptibility to, 9 (0.846) | MONDO:0700513 apolipoprotein A-I deficiency (lex) | MONDO:0013533 hyperlipidemia due to hepatic triglyceride lipase deficiency (lex)",premature
preterm birth,2,HP:0001622,Premature birth,judged,"MONDO:0012511 preterm premature rupture of the membranes (0.916) | MONDO:1017002 premature placental separation, non-human animal (0.889) | MONDO:0004846 placental abruption (0.888) | MONDO:1016838 premature lactation, non-human animal (0.868) | MONDO:0001119 premature menopause (0.866) | MONDO:0019303 premature aging syndrome (0.860) | MONDO:0009476 atresia of small intestine (lex) | MONDO:0016005 indomethacin embryofetopathy (lex)",
primary lateral sclerosis,1,MONDO:0018155,lateral sclerosis,exact,"MONDO:0012708 primary lateral sclerosis, adult, 1 (0.936) | MONDO:0018155 lateral sclerosis (0.852) | MONDO:0019160 primary progressive freezing gait (0.851) | MONDO:0017803 primary progressive apraxia of speech (0.849) | MONDO:0000451 primary progressive multiple sclerosis (0.846) | MONDO:0041284 primary motor cortex epilepsy (0.824) | MONDO:0011663 juvenile primary lateral sclerosis (lex)",
primary open angle glaucoma,1,MONDO:0005338,open-angle glaucoma,exact,"MONDO:1012498 primary open angle glaucoma, dog (0.954) | MONDO:1011998 primary open angle glaucoma, non-human animal (0.945) | MONDO:0005338 open-angle glaucoma (0.934) | MONDO:0012102 glaucoma 1, open angle, K (0.910) | MONDO:1012742 primary open angle glaucoma, ADAMTS10-related, dog (0.908) | MONDO:1012764 primary open angle glaucoma, ADAMTS17-related, dog (0.907)",
primary open-angle glaucoma,5,MONDO:0005338,open-angle glaucoma,judged,"MONDO:1012498 primary open angle glaucoma, dog (0.949) | MONDO:1011998 primary open angle glaucoma, non-human animal (0.943) | MONDO:0005338 open-angle glaucoma (0.932) | MONDO:0012102 glaucoma 1, open angle, K (0.911) | MONDO:1012742 primary open angle glaucoma, ADAMTS10-related, dog (0.906) | MONDO:1012764 primary open angle glaucoma, ADAMTS17-related, dog (0.905)",primary
progressive muscular atrophy,1,MONDO:0018687,progressive muscular atrophy,exact,"MONDO:0018687 progressive muscular atrophy (0.892) | MONDO:1012016 progressive ataxia with degenerative thoracic myelopathy, sheep (0.878) | MONDO:1011829 progressive ataxia with degenerative thoracic myelopathy, non-human animal (0.873) | MONDO:0014900 autosomal recessive limb-girdle muscular dystrophy type 2Y (0.870) | MONDO:0009673 spinal muscular atrophy, type II (0.864) | MONDO:0016106 progressive muscular dystrophy (0.861) | MONDO:0008045 spinal muscular atrophy-progressive myoclonic epilepsy syndrome (lex)",
progressive supranuclear palsy,1,MONDO:0019037,progressive supranuclear palsy,exact,"MONDO:0009839 progressive supranuclear palsy-parkinsonism syndrome (0.940) | MONDO:0016564 progressive supranuclear palsy-progressive non-fluent aphasia syndrome (0.938) | MONDO:0016562 progressive supranuclear palsy-pure akinesia with gait freezing syndrome (0.934) | MONDO:0016563 progressive supranuclear palsy-corticobasal syndrome (0.933) | MONDO:0019037 progressive supranuclear palsy (0.909) | MONDO:0010997 supranuclear palsy, progressive, 1 (0.906)",
prostate cancer,48,MONDO:0008315,prostate cancer,exact,"MONDO:1010961 prostate cancer, dog (0.953) | MONDO:0700275 prostate cancer, hereditary (0.952) | MONDO:0011098 prostate cancer, hereditary, 1 (0.948) | MONDO:0006234 grade III prostatic intraepithelial neoplasia (0.945) | MONDO:0004956 metastatic prostate carcinoma (0.944) | MONDO:1010223 prostate cancer, non-human animal (0.940) | MONDO:0008315 prostate cancer (lex)",
psoriasis,6,MONDO:0005083,psoriasis,exact,"MONDO:0011269 psoriasis 2 (0.933) | MONDO:0011849 psoriatic arthritis (0.921) | MONDO:0013626 psoriasis 14, pustular (0.917) | MONDO:0011573 psoriasis 7, susceptibility to (0.916) | MONDO:0100232 psoriatic arthritis, susceptibility to (0.915) | MONDO:0100171 psoriasis, susceptibility to (0.913) | MONDO:0005083 psoriasis (lex) | MONDO:0010652 X-linked intellectual disability-seizures-psoriasis syndrome (lex)",
psoriatic arthritis,1,MONDO:0011849,psoriatic arthritis,exact,"MONDO:0100232 psoriatic arthritis, susceptibility to (0.941) | MONDO:0011849 psoriatic arthritis (0.917) | MONDO:0100231 psoriatic arthritis, susceptibility to, 1 (0.907) | MONDO:0019436 psoriasis-related juvenile idiopathic arthritis (0.893) | MONDO:0958257 psoriatic arthritis-pyoderma gangrenosum-acne-hidradenitis suppurativa syndrome (0.893) | MONDO:0013626 psoriasis 14, pustular (0.873)",
psychiatric disorders,2,MONDO:0002025,psychiatric disorder,judged,"MONDO:1011351 psychiatric disorder, non-human animal (0.947) | MONDO:0002025 psychiatric disorder (0.941) | MONDO:0005485 psychotic disorder (0.909) | MONDO:0001164 antisocial personality disorder (0.881) | MONDO:0019114 psychogenic movement disorders (0.872) | MONDO:0000947 psychosexual disorder (0.867) | MONDO:0011446 myoclonic epilepsy, congenital deafness, macular dystrophy, and psychiatric disorders (lex)",
psychopathology,2,MONDO:0002025,psychiatric disorder,judged,"MONDO:0001164 antisocial personality disorder (0.924) | MONDO:0002025 psychiatric disorder (0.907) | MONDO:0005485 psychotic disorder (0.899) | MONDO:0021745 psychosocial short stature (0.892) | MONDO:1011351 psychiatric disorder, non-human animal (0.888) | MONDO:0000947 psychosexual disorder (0.886)",
psychosis,3,MONDO:0005485,psychotic disorder,exact,"MONDO:0005485 psychotic disorder (0.935) | MONDO:0002025 psychiatric disorder (0.891) | MONDO:0001164 antisocial personality disorder (0.872) | MONDO:1011351 psychiatric disorder, non-human animal (0.871) | MONDO:0001185 dissociative amnesia (0.865) | MONDO:0019114 psychogenic movement disorders (0.859) | MONDO:0021702 alcohol amnestic disorder (lex) | MONDO:0010235 X-linked intellectual disability-psychosis-macroorchidism syndrome (lex)",
psychotic bipolar disorder,1,MONDO:0004985,bipolar disorder,judged,"MONDO:0024612 manic bipolar affective disorder (0.857) | MONDO:0024613 bipolar depression (0.854) | MONDO:0005485 psychotic disorder (0.842) | MONDO:0001164 antisocial personality disorder (0.833) | MONDO:1011351 psychiatric disorder, non-human animal (0.830) | MONDO:1060151 schizoaffective bipolar disorder (0.825)",with psychotic features
pulmonary embolism,2,MONDO:0005279,pulmonary embolism,exact,"MONDO:0004597 pulmonary embolism and infarction (0.953) | MONDO:0005279 pulmonary embolism (0.941) | MONDO:1013881 pulmonary thromboembolism, non-human animal (0.936) | MONDO:0003506 pulmonary artery choriocarcinoma (0.860) | MONDO:1013871 pulmonary hemorrhage, non-human animal (0.860) | MONDO:1013870 pulmonary artery aneurysm, non-human animal (0.860)",
pulmonary hypertension,2,MONDO:0005149,pulmonary hypertension,exact,"MONDO:0100159 pulmonary hypertension, neonatal (0.930) | MONDO:1011136 pulmonary hypertension, cattle (0.925) | MONDO:1011135 pulmonary hypertension, pig (0.923) | MONDO:0958334 pulmonary hypertension, primary, 6 (0.921) | MONDO:0014136 pulmonary hypertension, primary, 4 (0.921) | MONDO:0014134 pulmonary hypertension, primary, 2 (0.920) | MONDO:0005149 pulmonary hypertension (lex) | MONDO:0024533 pulmonary hypertension, primary, 1 (lex)",
pustular psoriasis,1,MONDO:0022205,pustular psoriasis,exact,"MONDO:0022205 pustular psoriasis (0.916) | MONDO:0035236 pustular pyoderma gangrenosum (0.911) | MONDO:0015597 palmoplantar pustulosis (0.910) | MONDO:0014494 psoriasis 15, pustular, susceptibility to (0.894) | MONDO:0013626 psoriasis 14, pustular (0.888) | MONDO:0006614 subcorneal pustular dermatosis (0.887)",
rapidly progressive Alzheimer's disease,1,MONDO:0004975,Alzheimer disease,judged,"MONDO:0004951 susceptibility to HIV infection (0.829) | MONDO:0035161 progressive dementia with neuroserpin inclusion bodies (0.826) | MONDO:0011513 Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology (0.826) | MONDO:0001184 chronic rapidly progressive glomerulonephritis (0.821) | MONDO:0100248 rapidly progressive primary central nervous system vasculitis (0.819) | MONDO:0011401 Alzheimer disease without neurofibrillary tangles (0.818)",rapidly progressive
rare cancers,1,MONDO:0004992,cancer,judged,MONDO:0016252 obsolete rare uterine cancer [obsolete] (0.921) | MONDO:0018508 obsolete rare carcinoma of small intestine [obsolete] (0.901) | MONDO:0036491 obsolete rare childhood malignant neoplasm [obsolete] (0.889) | MONDO:0018505 obsolete rare tumor of small intestine [obsolete] (0.887) | MONDO:0016274 obsolete rare cancer of cervix uteri [obsolete] (0.885) | MONDO:0016253 obsolete rare cancer of corpus uteri [obsolete] (0.880) | MONDO:0016284 primitive neuroectodermal tumor of the cervix uteri (lex) | MONDO:0011584 Fanconi anemia complementation group D1 (lex),rare
rare disease,1,,,none,MONDO:0021200 obsolete rare disease [obsolete] (0.940) | MONDO:0020031 obsolete rare tumor [obsolete] (0.914) | MONDO:0019117 obsolete genetic nervous system disorder [obsolete] (0.906) | MONDO:0015958 obsolete rare genetic bone disease [obsolete] (0.895) | MONDO:0015507 obsolete rare genetic hepatic disease [obsolete] (0.895) | MONDO:0016517 obsolete rare genetic vascular disease [obsolete] (0.894) | MONDO:0021136 rare (lex) | MONDO:0005570 hematologic disorder (lex),too general
rare diseases,1,,,none,MONDO:0021200 obsolete rare disease [obsolete] (0.932) | MONDO:0020031 obsolete rare tumor [obsolete] (0.905) | MONDO:0019117 obsolete genetic nervous system disorder [obsolete] (0.899) | MONDO:0015507 obsolete rare genetic hepatic disease [obsolete] (0.890) | MONDO:0015958 obsolete rare genetic bone disease [obsolete] (0.889) | MONDO:0016517 obsolete rare genetic vascular disease [obsolete] (0.888) | MONDO:0021136 rare (lex) | MONDO:0005570 hematologic disorder (lex),too general
rare neuromuscular disorders,1,MONDO:0019056,neuromuscular disease,judged,"MONDO:0958332 neuromuscular disorder, congenital, with dysmorphic facies (0.894) | MONDO:0032890 neuromuscular disease and ocular or auditory anomalies with or without seizures (0.884) | MONDO:0016192 neuromuscular disease caused by qualitative or quantitative defects of telethonin (0.876) | MONDO:0016194 neuromuscular disease caused by qualitative or quantitative defects of nebulin (0.875) | MONDO:0016191 neuromuscular disease caused by qualitative or quantitative defects of titin (0.874) | MONDO:0016145 neuromuscular disease caused by qualitative or quantitative defects of dysferlin (0.873) | MONDO:0011486 congenital muscular dystrophy 1B (lex) | MONDO:0020704 inherited rippling muscle disease (lex)",
reading disability,1,MONDO:0001697,reading disorder,judged,"MONDO:0001697 reading disorder (0.823) | MONDO:0007487 dyslexia, susceptibility to, 1 (0.778) | MONDO:0013352 intellectual disability-severe speech delay-mild dysmorphism syndrome (0.778) | MONDO:0010843 dyslexia, susceptibility to, 2 (0.777) | MONDO:0014957 language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia (0.777) | MONDO:0011418 dyslexia, susceptibility to, 3 (0.777) | MONDO:0001712 alexia (lex)",
rectal cancer,1,MONDO:0006519,rectal cancer,exact,"MONDO:0004725 rectum carcinoma in situ (0.943) | MONDO:0002167 rectum malignant melanoma (0.930) | MONDO:0021534 rectal neuroendocrine tumor G1 (0.928) | MONDO:0002169 rectum adenocarcinoma (0.928) | MONDO:0021462 benign neoplasm of rectum (0.927) | MONDO:1013278 rectal carcinoma, non-human animal (0.922) | MONDO:0006519 rectal cancer (lex)",
recurrent depression,1,MONDO:0002009,major depressive disorder,judged,"MONDO:0001306 obsolete recurrent corneal erosion [obsolete] (0.844) | MONDO:0004617 recurrent hypersomnia (0.841) | MONDO:0018989 recurrent acute pancreatitis (0.831) | MONDO:1014174 recurrent/relapsing pancreatitis, non-human animal (0.819) | MONDO:0002444 melancholia (0.816) | MONDO:0005929 postpartum depression (0.816) | MONDO:0018486 visual snow syndrome (lex) | MONDO:0000694 seasonal affective disorder (lex)",recurrent
recurrent major depressive disorder,1,MONDO:0002009,major depressive disorder,judged,MONDO:0012100 major depressive disorder 2 (0.861) | MONDO:0002009 major depressive disorder (0.854) | MONDO:0012050 major depressive disorder 1 (0.853) | MONDO:0005929 postpartum depression (0.852) | MONDO:0012319 major affective disorder 3 (0.821) | MONDO:0024363 rapid eye movement sleep disorder (0.815),recurrent
refractive error,2,MONDO:0004892,refractive error,exact,MONDO:0001021 ametropic amblyopia (0.901) | MONDO:0004892 refractive error (0.901) | MONDO:0005414 treatment-refractory schizophrenia (0.810) | MONDO:0018353 refractory celiac disease (0.806) | MONDO:0005272 myelodysplastic syndrome with single lineage dysplasia (0.805) | MONDO:0036501 refractory malignant neoplasm (0.796) | MONDO:0009873 pilodental dysplasia-refractive errors syndrome (lex),
related dementias,1,MONDO:0001627,dementia,judged,"MONDO:0000914 cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1 (0.859) | MONDO:0010857 semantic dementia (0.857) | MONDO:0800027 leukoencephalopathy, diffuse hereditary, with spheroids 1 (0.848) | MONDO:0007488 Lewy body dementia (0.838) | MONDO:0007433 dementia/parkinsonism with non-Alzheimer amyloid plaques (0.838) | MONDO:0007020 Wernicke encephalopathy (0.835) | MONDO:0020689 AIDS dementia complex (lex) | MONDO:0018475 PRKAR1B-related neurodegenerative dementia with intermediate filaments (lex)",
related metabolic disorders,1,MONDO:0005066,metabolic disease,judged,"MONDO:0019253 metabolic disease involving other neurotransmitter deficiency (0.912) | MONDO:0015656 obsolete metabolic disease with epilepsy [obsolete] (0.904) | MONDO:0020228 obsolete cataract associated with a metabolic disease [obsolete] (0.903) | MONDO:0957896 metabolic dysfunction and alcohol associated liver disease (0.898) | MONDO:0015188 obsolete metabolic disorder with intestinal involvement [obsolete] (0.884) | MONDO:1011331 metabolic disease, non-human animal (0.867) | MONDO:0100314 GYG1-related disorder of glycogen metabolism (lex) | MONDO:1012649 polysaccharide storage myopathy, type 1, horse (lex)",
renal cell carcinoma,5,MONDO:0005086,renal cell carcinoma,exact,MONDO:0007763 nonpapillary renal cell carcinoma (0.966) | MONDO:0005005 clear cell renal carcinoma (0.959) | MONDO:0003789 hereditary papillary renal cell carcinoma (0.958) | MONDO:0005549 renal cell adenocarcinoma (0.957) | MONDO:0003012 sarcomatoid renal cell carcinoma (0.949) | MONDO:0017887 renal cell carcinoma associated with neuroblastoma (0.947) | MONDO:0005086 renal cell carcinoma (lex) | MONDO:0017884 papillary renal cell carcinoma (lex),
renal disease,1,MONDO:0005240,kidney disorder,exact,"MONDO:0004375 end stage renal failure (0.967) | MONDO:0002118 urinary system disorder (0.965) | MONDO:1012235 renal disease, dog (0.964) | MONDO:1012238 renal nephropathy, dog (0.948) | MONDO:1012237 renal insufficiency, dog (0.944) | MONDO:1011909 renal disease, non-human animal (0.942) | MONDO:0007797 hypoparathyroidism-deafness-renal disease syndrome (lex)",
respiratory illness,1,MONDO:0005087,respiratory system disorder,judged,"MONDO:0005087 respiratory system disorder (0.946) | MONDO:0024355 respiratory tract infectious disorder (0.940) | MONDO:1013398 respiratory tract infectious disorder, non-human animal (0.931) | MONDO:0700104 respiratory system disorder, non-human animal (0.927) | MONDO:0000376 respiratory system cancer (0.913) | MONDO:0001577 respiratory syncytial virus infectious disease (0.912) | MONDO:0100319 COVID-19–associated multisystem inflammatory syndrome in adults (lex) | MONDO:0005875 Newcastle disease (lex)",
restless legs syndrome,1,MONDO:0005391,restless legs syndrome,exact,"MONDO:0012135 restless legs syndrome, susceptibility to, 2 (0.948) | MONDO:0012492 restless legs syndrome, susceptibility to, 3 (0.948) | MONDO:0014079 restless legs syndrome, susceptibility to, 8 (0.947) | MONDO:0012641 restless legs syndrome, susceptibility to, 5 (0.946) | MONDO:0012493 restless legs syndrome, susceptibility to, 4 (0.946) | MONDO:0012636 restless legs syndrome, susceptibility to, 6 (0.946) | MONDO:0005391 restless legs syndrome (lex)",
reticular pseudodrusen,1,MONDO:1060213,reticular pseudodrusen,exact,MONDO:1060213 reticular pseudodrusen (0.899) | MONDO:0009979 reticular dystrophy of the retinal pigment epithelium (0.870) | MONDO:0006949 retinal drusen (0.868) | MONDO:0018877 retinitis punctata albescens (0.864) | MONDO:0060507 retinal dystrophy with or without macular staphyloma (0.862) | MONDO:0013786 cone-rod dystrophy 16 (0.861),
rhabdomyosarcoma,1,MONDO:0005212,rhabdomyosarcoma,exact,"MONDO:0005212 rhabdomyosarcoma (0.959) | MONDO:0009993 embryonal rhabdomyosarcoma (0.958) | MONDO:0859046 rhabdomyosarcoma, embryonal, 2 (0.957) | MONDO:0002849 liver rhabdomyosarcoma (0.955) | MONDO:0002580 orbit rhabdomyosarcoma (0.955) | MONDO:0002850 central nervous system rhabdomyosarcoma (0.955) | MONDO:0009994 alveolar rhabdomyosarcoma (lex)",
rheumatic diseases,1,MONDO:0005554,rheumatic disorder,judged,"MONDO:0003627 rheumatic pulmonary valve disease (0.938) | MONDO:0042967 rheumatic disease of mitral valve (0.933) | MONDO:0011429 juvenile idiopathic arthritis (0.915) | MONDO:1011153 rheumatoid arthritis, dog (0.914) | MONDO:0005554 rheumatic disorder (0.906) | MONDO:0006955 rheumatic heart disease (0.906)",
rheumatoid arthritis,9,MONDO:0008383,rheumatoid arthritis,exact,"MONDO:1011153 rheumatoid arthritis, dog (0.958) | MONDO:1010294 rheumatoid arthritis, non-human animal (0.943) | MONDO:0011429 juvenile idiopathic arthritis (0.937) | MONDO:0008383 rheumatoid arthritis (0.934) | MONDO:0004586 rheumatoid arthritis-associated interstitial lung disease (0.932) | MONDO:0019435 rheumatoid factor-positive polyarticular juvenile idiopathic arthritis (0.926)",
sarcoidosis,1,MONDO:0019338,sarcoidosis,exact,"MONDO:0001708 pulmonary sarcoidosis (0.951) | MONDO:0008523 Blau syndrome (0.948) | MONDO:0001707 cardiac sarcoidosis (0.943) | MONDO:1013664 sarcoidosis, non-human animal (0.936) | MONDO:0045047 neurosarcoidosis (0.931) | MONDO:0006611 skin sarcoidosis (0.920) | MONDO:0019338 sarcoidosis (lex) | MONDO:0008399 sarcoidosis, susceptibility to, 1 (lex)",
SARS-CoV-2 infection,3,MONDO:0100096,COVID-19,judged,MONDO:0100163 COVID-19–associated multisystem inflammatory syndrome in children (0.927) | MONDO:0005091 severe acute respiratory syndrome (0.908) | MONDO:0100319 COVID-19–associated multisystem inflammatory syndrome in adults (0.849) | MONDO:0100096 COVID-19 (0.848) | MONDO:0100320 post-COVID-19 disorder (0.823) | MONDO:0100233 long COVID-19 (0.823),
SCC,1,MONDO:0005096,squamous cell carcinoma,judged,MONDO:0006470 tonsillar squamous cell carcinoma (0.868) | MONDO:0004319 hypercalcemic type ovarian small cell carcinoma (0.862) | MONDO:0004114 urinary bladder small cell neuroendocrine carcinoma (0.855) | MONDO:0003795 ovarian small cell carcinoma (0.850) | MONDO:0010150 head and neck squamous cell carcinoma (0.841) | MONDO:0007374 Schnyder corneal dystrophy (0.832) | MONDO:0004958 oral cavity squamous cell carcinoma (lex) | MONDO:0005580 esophageal squamous cell carcinoma (lex),squamous cell carcinoma
schistosomiasis,1,MONDO:0015254,schistosomiasis,exact,"MONDO:0015254 schistosomiasis (0.965) | MONDO:0006001 urinary schistosomiasis (0.959) | MONDO:0044345 Schistosoma mansoni infectious disease (0.934) | MONDO:0044344 Schistosoma japonicum infectious disease (0.923) | MONDO:0044351 Schistosoma intercalatum infectious disease (0.908) | MONDO:0859050 Schistosoma mansoni infection, susceptibility/resistance to (0.904)",
schizoaffective disorder,5,MONDO:0005487,schizoaffective disorder,exact,MONDO:1060151 schizoaffective bipolar disorder (0.950) | MONDO:1060152 schizoaffective depressive disorder (0.944) | MONDO:0005487 schizoaffective disorder (0.923) | MONDO:0001087 schizotypal personality disorder (0.892) | MONDO:0001265 schizophreniform disorder (0.884) | MONDO:0011307 schizophrenia 2 (0.871),
schizophrenia,20,MONDO:0005090,schizophrenia,exact,MONDO:0011307 schizophrenia 2 (0.950) | MONDO:0010943 schizophrenia 4 (0.949) | MONDO:0008414 schizophrenia 1 (0.949) | MONDO:0010897 schizophrenia 3 (0.949) | MONDO:0014092 schizophrenia 18 (0.948) | MONDO:0011280 schizophrenia 6 (0.948) | MONDO:0005090 schizophrenia (lex),
schizophrenia spectrum disorder,1,MONDO:0005090,schizophrenia,judged,"MONDO:0100182 schizophrenia, susceptibility to (0.900) | MONDO:0013696 chromosome 2p16.3 deletion syndrome (0.897) | MONDO:0010943 schizophrenia 4 (0.896) | MONDO:0012879 schizophrenia 14 (0.896) | MONDO:0013089 schizophrenia 13 (0.895) | MONDO:0013506 schizophrenia 16 (0.894) | MONDO:0013796 chromosome 17q12 duplication syndrome (lex) | MONDO:0013847 chromosome 16p11.2 duplication syndrome (lex)",spectrum
sepsis,5,MONDO:1040015,infectious disease with sepsis,judged,"MONDO:1014821 sepsis, non-human animal (0.934) | MONDO:1014823 septicaemia, non-human animal (0.895) | MONDO:0005956 septicemic plague (0.893) | MONDO:1014822 septic shock, non-human animal (0.872) | MONDO:0005195 septic peritonitis (0.871) | MONDO:0004471 bacterial arthritis (0.859) | MONDO:0005229 bacterial infectious disease with sepsis (lex) | MONDO:0700217 neonatal sepsis (lex)",
severe asthma,1,MONDO:0004979,asthma,judged,"MONDO:0010940 inherited susceptibility to asthma (0.850) | MONDO:1016766 severe equine asthma (0.849) | MONDO:0005405 childhood onset asthma (0.838) | MONDO:0012067 asthma-related traits, susceptibility to, 2 (0.838) | MONDO:0011805 asthma-related traits, susceptibility to, 1 (0.837) | MONDO:0004766 status asthmaticus (0.828) | MONDO:0850282 chronic asthma (lex)",severe
severe early-onset obesity,1,MONDO:0011122,obesity disorder,judged,MONDO:0017994 severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency (0.926) | MONDO:0850115 early-onset obesity-hyperphagia-severe developmental delay syndrome (0.911) | MONDO:0009549 severe early-childhood-onset retinal dystrophy (0.872) | MONDO:0019182 inherited obesity (0.870) | MONDO:0017408 rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome (0.858) | MONDO:0014205 severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome (0.845),"severe, early-onset"
severe malaria,3,MONDO:0005136,malaria,judged,"MONDO:0021024 malaria, susceptibility to (0.904) | MONDO:0005091 severe acute respiratory syndrome (0.838) | MONDO:0009553 obsolete Plasmodium falciparum blood infection level [obsolete] (0.835) | MONDO:1030007 hypertensive urgency (0.833) | MONDO:0010480 anemia, nonspherocytic hemolytic, due to G6PD deficiency (0.832) | MONDO:0015719 severe hemophilia A (0.827) | MONDO:0005136 malaria (lex)",severe
sickle cell anemia,2,MONDO:0011382,sickle cell disease,exact,MONDO:0011382 sickle cell disease (0.948) | MONDO:0016669 sickle cell-hemoglobin c disease syndrome (0.930) | MONDO:0016671 sickle cell-hemoglobin E disease syndrome (0.927) | MONDO:0016670 sickle cell-hemoglobin d disease syndrome (0.927) | MONDO:0000984 thalassemia (0.924) | MONDO:0979354 sickle cell disease due to hemoglobin S and a non-S/non-C hemoglobin variant (0.914) | MONDO:0006913 pneumococcal meningitis (lex),
sickle cell disease,8,MONDO:0011382,sickle cell disease,exact,MONDO:0011382 sickle cell disease (0.950) | MONDO:0016669 sickle cell-hemoglobin c disease syndrome (0.937) | MONDO:0016670 sickle cell-hemoglobin d disease syndrome (0.937) | MONDO:0016671 sickle cell-hemoglobin E disease syndrome (0.935) | MONDO:0000984 thalassemia (0.925) | MONDO:0981004 sickle cell S-Lepore disease (0.921),
silent cerebral infarct,1,MONDO:0002679,cerebral infarction,judged,"MONDO:0003678 silent myocardial infarction (0.837) | MONDO:0006686 brain stem infarction (0.826) | MONDO:0002679 cerebral infarction (0.819) | MONDO:0008289 brain small vessel disease 1 with or without ocular anomalies (0.813) | MONDO:0020671 obsolete susceptibility to ischemic stroke [obsolete] (0.804) | MONDO:1013019 brain stem infarction, non-human animal (0.802)",silent
skin cancer,2,MONDO:0002898,skin cancer,exact,"MONDO:0002898 skin cancer (0.951) | MONDO:0002656 skin carcinoma (0.943) | MONDO:0004641 skin carcinoma in situ (0.930) | MONDO:1013292 skin carcinoma, non-human animal (0.907) | MONDO:0005012 cutaneous melanoma (0.906) | MONDO:0020760 skin squamous cell carcinoma in situ (0.905)",
sleep apnea,1,MONDO:0005296,sleep apnea syndrome,exact,"MONDO:0005296 sleep apnea syndrome (0.946) | MONDO:0008807 obsolete apnea, central sleep [obsolete] (0.868) | MONDO:0002443 bruxism (0.846) | MONDO:0020567 apnea of prematurity (0.840) | MONDO:0019092 infantile apnea (0.835) | MONDO:0003406 sleep-wake disorder (0.827) | MONDO:0004731 central sleep apnea syndrome (lex)",
sleep disorders,1,MONDO:0003406,sleep-wake disorder,exact,"MONDO:0005296 sleep apnea syndrome (0.932) | MONDO:0024376 sleep disorder, initiating and maintaining sleep (0.919) | MONDO:0003406 sleep-wake disorder (0.905) | MONDO:0100081 sleep disorder (0.892) | MONDO:0024378 circadian rhythm sleep disorder, advanced sleep phase type (0.889) | MONDO:0100631 sleep-related hypermotor epilepsy (0.887) | MONDO:0004731 central sleep apnea syndrome (lex)",
sleep-disordered breathing,3,MONDO:0005296,sleep apnea syndrome,exact,"MONDO:0005296 sleep apnea syndrome (0.925) | MONDO:0002443 bruxism (0.856) | MONDO:0024376 sleep disorder, initiating and maintaining sleep (0.846) | MONDO:0003406 sleep-wake disorder (0.845) | MONDO:0024378 circadian rhythm sleep disorder, advanced sleep phase type (0.840) | MONDO:0100631 sleep-related hypermotor epilepsy (0.840) | MONDO:0004731 central sleep apnea syndrome (lex)",
small-for-gestational-age fetus,1,MONDO:0005030,fetal growth restriction,judged,"MONDO:0005030 fetal growth restriction (0.907) | MONDO:0008871 microcephalic osteodysplastic primordial dwarfism type I (0.845) | MONDO:0018573 intrauterine growth restriction-short stature-early adult-onset diabetes syndrome (0.831) | MONDO:0009127 dwarfism, low-birth-weight type, with unresponsiveness to growth hormone (0.825) | MONDO:0014881 transketolase deficiency (0.820) | MONDO:0008335 short stature-craniofacial anomalies-genital hypoplasia syndrome (0.809)",
specific language impairment,1,MONDO:0000724,specific language impairment,exact,MONDO:0011711 specific language impairment 2 (0.917) | MONDO:0011710 specific language impairment 1 (0.915) | MONDO:0011780 specific language impairment 3 (0.915) | MONDO:0012917 specific language impairment 4 (0.913) | MONDO:0014184 specific language impairment 5 (0.913) | MONDO:0000724 specific language impairment (0.855),
speech sound disorder,1,MONDO:0012038,speech-sound disorder,judged,MONDO:0011184 childhood apraxia of speech (0.892) | MONDO:0004730 speech disorder (0.878) | MONDO:0012038 speech-sound disorder (0.853) | MONDO:0011627 intellectual developmental disorder with autism and speech delay (0.789) | MONDO:0033630 neurodevelopmental disorder with speech impairment and dysmorphic facies (0.780) | MONDO:0859313 neurodevelopmental disorder with speech impairment and with or without seizures (0.778) | MONDO:0000723 stutter disorder (lex),
spontaneous coronary artery dissection,2,MONDO:0007385,idiopathic spontaneous coronary artery dissection,judged,"MONDO:0007385 idiopathic spontaneous coronary artery dissection (0.834) | MONDO:1012036 spontaneous cardiomyopathy, turkey (0.821) | MONDO:1011642 spontaneous cardiomyopathy, non-human animal (0.818) | MONDO:0022013 Boerhaave syndrome (0.816) | MONDO:0001856 splenic artery aneurysm (0.802) | MONDO:1017627 spontaneous pneumothorax, non-human animal (0.797)",
