COHO ID	label	curation status	PGS subset	PGS cohort id	placed by	PGS cohort name	PMID	DOI	title	PGP id	roles
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UT	review	Utah site of the Breast Cancer Family Registry	PMID:33769540	10.1093/jnci/djab050	Evaluating Polygenic Risk Scores for Breast Cancer in Women of African Ancestry.	PGP000179	development of PGS000773 from the samples of GCST005077; development of PGS000774 from the samples of GCST005077; development of PGS000775 from the samples of GCST005077
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UT	review	Utah site of the Breast Cancer Family Registry	PMID:34320204	10.1093/jnci/djab147	Breast and Prostate Cancer Risks for Male BRCA1 and BRCA2 Pathogenic Variant Carriers Using Polygenic Risk Scores.	PGP000245	evaluation of PGS000004 on PSS003581 (PPM005118); evaluation of PGS000004 on PSS003581 (PPM005119); evaluation of PGS000004 on PSS003581 (PPM005120); evaluation of PGS000004 on PSS003582 (PPM005121); evaluation of PGS000004 on PSS003582 (PPM005122); evaluation of PGS000004 on PSS003582 (PPM005123); evaluation of PGS000006 on PSS003582 (PPM005124); evaluation of PGS000006 on PSS003582 (PPM005125); evaluation of PGS000006 on PSS003582 (PPM005126); evaluation of PGS000005 on PSS003581 (PPM005127); evaluation of PGS000005 on PSS003581 (PPM005128); evaluation of PGS000005 on PSS003581 (PPM005129); evaluation of PGS000005 on PSS003582 (PPM005130); evaluation of PGS000005 on PSS003582 (PPM005131); evaluation of PGS000005 on PSS003582 (PPM005132); evaluation of PGS000030 on PSS003583 (PPM005133); evaluation of PGS000030 on PSS003583 (PPM005134); evaluation of PGS000030 on PSS003584 (PPM005135); evaluation of PGS000030 on PSS003584 (PPM005136)
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:28346442		Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.		source GWAS GCST004462 of PGS000082; source GWAS GCST004462 of PGS000351; source GWAS GCST004480 of PGS000352; source GWAS GCST004462 of PGS000724; source GWAS GCST004462 of PGS000793
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:30554720	10.1016/j.ajhg.2018.11.002	Polygenic Risk Scores for Prediction of Breast Cancer and Breast Cancer Subtypes.	PGP000002	development of PGS000004 from the samples of a GWAS; development of PGS000005 from the samples of a GWAS; development of PGS000006 from the samples of a GWAS; development of PGS000007 from the samples of a GWAS; development of PGS000008 from the samples of a GWAS; development of PGS000009 from the samples of a GWAS; source GWAS a GWAS of PGS004242
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:32424353	10.1038/s41588-020-0609-2	Genome-wide association study identifies 32 novel breast cancer susceptibility loci from overall and subtype-specific analyses.	PGP000088	development of PGS000212 from the samples of GCST010099; source GWAS GCST010099 of PGS000212; development of PGS000213 from the samples of GCST010099; source GWAS GCST010099 of PGS000213; development of PGS000214 from the samples of GCST010099; source GWAS GCST010099 of PGS000214; development of PGS000215 from the samples of GCST010099; source GWAS GCST010099 of PGS000215; development of PGS000216 from the samples of GCST010099; source GWAS GCST010099 of PGS000216
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:32596635	10.1093/jncics/pkaa021	Evaluating the Utility of Polygenic Risk Scores in Identifying High-Risk Individuals for Eight Common Cancers.	PGP000135	development of PGS000724 from the samples of GCST004462
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:32665703	10.1038/s41436-020-0862-x	Polygenic risk scores and breast and epithelial ovarian cancer risks for carriers of BRCA1 and BRCA2 pathogenic variants.	PGP000117	development of PGS000351 from the samples of GCST004462; development of PGS000352 from the samples of GCST004480; evaluation of PGS000004 on PSS000521 (PPM001012); evaluation of PGS000004 on PSS000525 (PPM001013); evaluation of PGS000004 on PSS000522 (PPM001014); evaluation of PGS000004 on PSS000526 (PPM001015); evaluation of PGS000004 on PSS000523 (PPM001016); evaluation of PGS000004 on PSS000527 (PPM001017); evaluation of PGS000005 on PSS000521 (PPM001018); evaluation of PGS000005 on PSS000525 (PPM001019); evaluation of PGS000005 on PSS000522 (PPM001020); evaluation of PGS000005 on PSS000526 (PPM001021); evaluation of PGS000005 on PSS000523 (PPM001022); evaluation of PGS000005 on PSS000527 (PPM001023); evaluation of PGS000006 on PSS000521 (PPM001024); evaluation of PGS000006 on PSS000525 (PPM001025); evaluation of PGS000006 on PSS000522 (PPM001026); evaluation of PGS000006 on PSS000526 (PPM001027); evaluation of PGS000006 on PSS000523 (PPM001028); evaluation of PGS000006 on PSS000527 (PPM001029); and 8 more
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:32737321	10.1038/s41467-020-17680-w	European polygenic risk score for prediction of breast cancer shows similar performance in Asian women.	PGP000112	training samples of PGS000344; training samples of PGS000345; training samples of PGS000346; training samples of PGS000347
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:33022221	10.1016/j.ajhg.2020.09.001	Breast Cancer Polygenic Risk Score and Contralateral Breast Cancer Risk.	PGP000109	evaluation of PGS000004 on PSS000482 (PPM000938); evaluation of PGS000004 on PSS000483 (PPM000939); evaluation of PGS000004 on PSS000482 (PPM000940); evaluation of PGS000004 on PSS000483 (PPM000941); evaluation of PGS000004 on PSS000482 (PPM000955); evaluation of PGS000004 on PSS000483 (PPM000956); evaluation of PGS000004 on PSS000482 (PPM000957); evaluation of PGS000004 on PSS000483 (PPM000958)
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:33247094	10.1038/s41467-020-19600-4	Pan-cancer analysis demonstrates that integrating polygenic risk scores with modifiable risk factors improves risk prediction.	PGP000186	development of PGS000793 from the samples of GCST004462
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:33579919	10.1038/s41467-021-21288-z	Cross-cancer evaluation of polygenic risk scores for 16 cancer types in two large cohorts.	PGP000050	development of PGS000082 from the samples of GCST004462
COHO:0001516	Utah Breast Cancer Family Registry	curated		BCFR-UTAH	review	Utah Breast Cancer Family Registry	PMID:37087533	10.1038/s41698-023-00377-w	Potential utility of risk stratification for multicancer screening with liquid biopsy tests.	PGP000542	development of PGS004242 from the samples of a GWAS
COHO:0001518	Breast Cancer in Northern Israel Study	curated		BCINIS	review	Breast Cancer In Northern Israel Study	PMID:29058716		Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.		source GWAS GCST005077 of PGS000773; source GWAS GCST005077 of PGS000774; source GWAS GCST005077 of PGS000775
COHO:0001518	Breast Cancer in Northern Israel Study	curated		BCINIS	review	Breast Cancer In Northern Israel Study	PMID:30554720	10.1016/j.ajhg.2018.11.002	Polygenic Risk Scores for Prediction of Breast Cancer and Breast Cancer Subtypes.	PGP000002	training samples of PGS000004; development of PGS000004 from the samples of a GWAS; training samples of PGS000005; development of PGS000005 from the samples of a GWAS; training samples of PGS000006; development of PGS000006 from the samples of a GWAS; training samples of PGS000007; development of PGS000007 from the samples of a GWAS; training samples of PGS000008; development of PGS000008 from the samples of a GWAS; training samples of PGS000009; development of PGS000009 from the samples of a GWAS; source GWAS a GWAS of PGS004242
COHO:0001518	Breast Cancer in Northern Israel Study	curated		BCINIS	review	Breast Cancer In Northern Israel Study	PMID:32424353	10.1038/s41588-020-0609-2	Genome-wide association study identifies 32 novel breast cancer susceptibility loci from overall and subtype-specific analyses.	PGP000088	development of PGS000212 from the samples of GCST010099; source GWAS GCST010099 of PGS000212; development of PGS000213 from the samples of GCST010099; source GWAS GCST010099 of PGS000213; development of PGS000214 from the samples of GCST010099; source GWAS GCST010099 of PGS000214; development of PGS000215 from the samples of GCST010099; source GWAS GCST010099 of PGS000215; development of PGS000216 from the samples of GCST010099; source GWAS GCST010099 of PGS000216
COHO:0001518	Breast Cancer in Northern Israel Study	curated		BCINIS	review	Breast Cancer In Northern Israel Study	PMID:32737321	10.1038/s41467-020-17680-w	European polygenic risk score for prediction of breast cancer shows similar performance in Asian women.	PGP000112	training samples of PGS000344; training samples of PGS000345; training samples of PGS000346; training samples of PGS000347
COHO:0001518	Breast Cancer in Northern Israel Study	curated		BCINIS	review	Breast Cancer In Northern Israel Study	PMID:33769540	10.1093/jnci/djab050	Evaluating Polygenic Risk Scores for Breast Cancer in Women of African Ancestry.	PGP000179	development of PGS000773 from the samples of GCST005077; development of PGS000774 from the samples of GCST005077; development of PGS000775 from the samples of GCST005077
COHO:0001518	Breast Cancer in Northern Israel Study	curated		BCINIS	review	Breast Cancer In Northern Israel Study	PMID:37087533	10.1038/s41698-023-00377-w	Potential utility of risk stratification for multicancer screening with liquid biopsy tests.	PGP000542	development of PGS004242 from the samples of a GWAS
COHO:0001519	Blood-Cell Consortium	curated		BCX	review	Blood-Cell Consortium	PMID:27346685		Exome Genotyping Identifies Pleiotropic Variants Associated with Red Blood Cell Traits.		source GWAS a GWAS of PGS012530
COHO:0001519	Blood-Cell Consortium	curated		BCX	review	Blood-Cell Consortium	PMID:42152175	10.1093/gpbjnl/qzag038	Improving Genetic Risk Prediction of CAD in Chinese by Multi-ancestry and Multi-trait GWAS Integration.	PGP000787	development of PGS012530 from the samples of a GWAS
COHO:0001524	Bangladesh Vitamin E and Selenium Trial	curated		BEST	review	Bangladesh Vitamin E and Selenium Trial	PMID:25133637		Genome-wide association studies and heritability estimates of body mass index related phenotypes in Bangladeshi adults.		source GWAS GCST002571 of PGS000770
COHO:0001524	Bangladesh Vitamin E and Selenium Trial	curated		BEST	review	Bangladesh Vitamin E and Selenium Trial	PMID:31649740	10.3389/fgene.2019.00994	The Challenge of Stratifying Obesity: Attempts in the Quebec Family Study.	PGP000177	development of PGS000770 from the samples of GCST002571
COHO:0001525	Black Women with Breast Cancer: Etiology, Survival, and Treatment Outcomes Study	curated		BEST_Florida	review	The Black Women: Etiology and Survival of Triple-Negative Breast Cancers (BEST) Study	PMID:41629673	10.1038/s41588-026-02501-5	Improved polygenic risk prediction models for breast cancer subtypes in women of African ancestry.	PGP000774	evaluation of PGS005378 on PSS012174 (PPM023416); evaluation of PGS005379 on PSS012174 (PPM023417); evaluation of PGS005380 on PSS012172 (PPM023418); evaluation of PGS005381 on PSS012172 (PPM023419); evaluation of PGS005382 on PSS012172 (PPM023420); evaluation of PGS005383 on PSS012172 (PPM023421); evaluation of PGS005384 on PSS012169 (PPM023422); evaluation of PGS005385 on PSS012169 (PPM023423); evaluation of PGS005386 on PSS012169 (PPM023424); evaluation of PGS005387 on PSS012169 (PPM023425)
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:28346442		Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.		source GWAS GCST004462 of PGS000082; source GWAS GCST004462 of PGS000351; source GWAS GCST004480 of PGS000352; source GWAS GCST004462 of PGS000724; source GWAS GCST004462 of PGS000793
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:28448241	10.1200/JCO.2016.69.4935	Prediction of Breast and Prostate Cancer Risks in Male BRCA1 and BRCA2 Mutation Carriers Using Polygenic Risk Scores.	PGP000034	evaluation of PGS000045 on PSS000074 (PPM000120); evaluation of PGS000046 on PSS000074 (PPM000121); evaluation of PGS000047 on PSS000074 (PPM000122); evaluation of PGS000049 on PSS000075 (PPM000123); evaluation of PGS000049 on PSS000077 (PPM000124); evaluation of PGS000049 on PSS000076 (PPM000125)
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:29058716		Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.		source GWAS GCST005077 of PGS000773; source GWAS GCST005077 of PGS000774; source GWAS GCST005077 of PGS000775
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:30968590	10.1002/cam4.2143	Systematic evaluation of cancer-specific genetic risk score for 11 types of cancer in The Cancer Genome Atlas and Electronic Medical Records and Genomics cohorts.	PGP000075	development of PGS000160 from the samples of a GWAS
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:32596635	10.1093/jncics/pkaa021	Evaluating the Utility of Polygenic Risk Scores in Identifying High-Risk Individuals for Eight Common Cancers.	PGP000135	development of PGS000724 from the samples of GCST004462
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:32665703	10.1038/s41436-020-0862-x	Polygenic risk scores and breast and epithelial ovarian cancer risks for carriers of BRCA1 and BRCA2 pathogenic variants.	PGP000117	development of PGS000351 from the samples of GCST004462; development of PGS000352 from the samples of GCST004480; evaluation of PGS000004 on PSS000521 (PPM001012); evaluation of PGS000004 on PSS000525 (PPM001013); evaluation of PGS000004 on PSS000522 (PPM001014); evaluation of PGS000004 on PSS000526 (PPM001015); evaluation of PGS000004 on PSS000523 (PPM001016); evaluation of PGS000004 on PSS000527 (PPM001017); evaluation of PGS000005 on PSS000521 (PPM001018); evaluation of PGS000005 on PSS000525 (PPM001019); evaluation of PGS000005 on PSS000522 (PPM001020); evaluation of PGS000005 on PSS000526 (PPM001021); evaluation of PGS000005 on PSS000523 (PPM001022); evaluation of PGS000005 on PSS000527 (PPM001023); evaluation of PGS000006 on PSS000521 (PPM001024); evaluation of PGS000006 on PSS000525 (PPM001025); evaluation of PGS000006 on PSS000522 (PPM001026); evaluation of PGS000006 on PSS000526 (PPM001027); evaluation of PGS000006 on PSS000523 (PPM001028); evaluation of PGS000006 on PSS000527 (PPM001029); and 8 more
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:33247094	10.1038/s41467-020-19600-4	Pan-cancer analysis demonstrates that integrating polygenic risk scores with modifiable risk factors improves risk prediction.	PGP000186	development of PGS000793 from the samples of GCST004462; development of PGS000795 from the samples of a GWAS
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:33258481	10.1002/pros.24058	Validation of a prostate cancer polygenic risk score.	PGP000113	development of PGS000348 from the samples of a GWAS
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:33579919	10.1038/s41467-021-21288-z	Cross-cancer evaluation of polygenic risk scores for 16 cancer types in two large cohorts.	PGP000050	development of PGS000082 from the samples of GCST004462; development of PGS000084 from the samples of a GWAS
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:33769540	10.1093/jnci/djab050	Evaluating Polygenic Risk Scores for Breast Cancer in Women of African Ancestry.	PGP000179	development of PGS000773 from the samples of GCST005077; development of PGS000774 from the samples of GCST005077; development of PGS000775 from the samples of GCST005077
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:33956350	10.1002/pros.24140	Association of prostate cancer polygenic risk score with number and laterality of tumor cores in active surveillance patients.	PGP000227	development of PGS000881 from the samples of a GWAS
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:34320204	10.1093/jnci/djab147	Breast and Prostate Cancer Risks for Male BRCA1 and BRCA2 Pathogenic Variant Carriers Using Polygenic Risk Scores.	PGP000245	evaluation of PGS000004 on PSS003581 (PPM005118); evaluation of PGS000004 on PSS003581 (PPM005119); evaluation of PGS000004 on PSS003581 (PPM005120); evaluation of PGS000005 on PSS003581 (PPM005127); evaluation of PGS000005 on PSS003581 (PPM005128); evaluation of PGS000005 on PSS003581 (PPM005129); evaluation of PGS000030 on PSS003583 (PPM005133); evaluation of PGS000030 on PSS003583 (PPM005134)
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:35996327	10.1002/pros.24431	Application of European-specific polygenic risk scores for predicting prostate cancer risk in different ancestry populations.	PGP000371	development of PGS002791 from the samples of a GWAS; development of PGS002792 from the samples of a GWAS; development of PGS002793 from the samples of a GWAS
COHO:0001526	Baltic Familial Breast and Ovarian Cancer Consortium	curated		BFBOCC	review	Baltic Familial Breast and Ovarian Cancer Consortium	PMID:36353656	10.1016/j.euros.2022.09.001	Reliability of Ancestry-specific Prostate Cancer Genetic Risk Score in Four Racial and Ethnic Populations.	PGP000379	development of PGS002796 from the samples of a GWAS
COHO:0001527	Brains for Dementia Research	curated		BfDR	review	BfDR	PMID:33303219	10.1016/j.neurobiolaging.2020.11.009	Genetic variants in glutamate-, Aβ-, and tau-related pathways determine polygenic risk for Alzheimer's disease.	PGP000649	training samples of PGS004918; evaluation of PGS004918 on PSS011719 (PPM021384)
COHO:0001530	Biobank Innovations for Chronic Cerebrovascular Disease With Alzheimer's Disease Study	curated		BICWALZS	review	Biobank Innovation for Chronic Cerebrovascular Disease With Alzheimer’s Disease Study	PMID:36520433	10.1001/jamanetworkopen.2022.47162	Transferability of Alzheimer Disease Polygenic Risk Score Across Populations and Its Association With Alzheimer Disease-Related Phenotypes.	PGP000567	evaluation of PGS004588 on PSS011377 (PPM020711); evaluation of PGS004589 on PSS011377 (PPM020712)
COHO:0001530	Biobank Innovations for Chronic Cerebrovascular Disease With Alzheimer's Disease Study	curated		BICWALZS	review	Biobank Innovation for Chronic Cerebrovascular Disease With Alzheimer’s Disease Study	PMID:37450379	10.1002/alz.13378	Trans-ethnic genomic informed risk assessment for Alzheimer's disease: An International Hundred K+ Cohorts Consortium study.	PGP000609	evaluation of PGS004863 on PSS011524 (PPM021094); evaluation of PGS004863 on PSS011525 (PPM021095)
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:22267197		Genome-wide association analysis identifies three new breast cancer susceptibility loci.		source GWAS a GWAS of PGS001778
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:25855707	10.1093/jnci/djv036	Prediction of breast cancer risk based on profiling with common genetic variants.	PGP000001	evaluation of PGS000001 on PSS000001 (PPM000001); evaluation of PGS000002 on PSS000003 (PPM000002); evaluation of PGS000003 on PSS000002 (PPM000003)
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:29058716		Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.		source GWAS GCST005077 of PGS000773; source GWAS GCST005077 of PGS000774; source GWAS GCST005077 of PGS000775
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:30554720	10.1016/j.ajhg.2018.11.002	Polygenic Risk Scores for Prediction of Breast Cancer and Breast Cancer Subtypes.	PGP000002	development of PGS000004 from the samples of a GWAS; development of PGS000005 from the samples of a GWAS; development of PGS000006 from the samples of a GWAS; development of PGS000007 from the samples of a GWAS; development of PGS000008 from the samples of a GWAS; development of PGS000009 from the samples of a GWAS; source GWAS a GWAS of PGS004242
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:32424353	10.1038/s41588-020-0609-2	Genome-wide association study identifies 32 novel breast cancer susceptibility loci from overall and subtype-specific analyses.	PGP000088	development of PGS000212 from the samples of GCST010099; source GWAS GCST010099 of PGS000212; development of PGS000213 from the samples of GCST010099; source GWAS GCST010099 of PGS000213; development of PGS000214 from the samples of GCST010099; source GWAS GCST010099 of PGS000214; development of PGS000215 from the samples of GCST010099; source GWAS GCST010099 of PGS000215; development of PGS000216 from the samples of GCST010099; source GWAS GCST010099 of PGS000216
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:32737321	10.1038/s41467-020-17680-w	European polygenic risk score for prediction of breast cancer shows similar performance in Asian women.	PGP000112	training samples of PGS000344; training samples of PGS000345; training samples of PGS000346; training samples of PGS000347
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:33022221	10.1016/j.ajhg.2020.09.001	Breast Cancer Polygenic Risk Score and Contralateral Breast Cancer Risk.	PGP000109	evaluation of PGS000004 on PSS000484 (PPM000934); evaluation of PGS000004 on PSS000484 (PPM000935); evaluation of PGS000004 on PSS000486 (PPM000936); evaluation of PGS000004 on PSS000485 (PPM000937); evaluation of PGS000004 on PSS000482 (PPM000938); evaluation of PGS000004 on PSS000483 (PPM000939); evaluation of PGS000004 on PSS000482 (PPM000940); evaluation of PGS000004 on PSS000483 (PPM000941); evaluation of PGS000001 on PSS000484 (PPM000944); evaluation of PGS000001 on PSS000486 (PPM000945); evaluation of PGS000005 on PSS000484 (PPM000946); evaluation of PGS000005 on PSS000486 (PPM000947); evaluation of PGS000005 on PSS000485 (PPM000948); evaluation of PGS000006 on PSS000484 (PPM000949); evaluation of PGS000006 on PSS000486 (PPM000950); evaluation of PGS000004 on PSS000484 (PPM000951); evaluation of PGS000004 on PSS000484 (PPM000952); evaluation of PGS000004 on PSS000486 (PPM000953); evaluation of PGS000004 on PSS000485 (PPM000954); evaluation of PGS000004 on PSS000482 (PPM000955); and 10 more
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:33769540	10.1093/jnci/djab050	Evaluating Polygenic Risk Scores for Breast Cancer in Women of African Ancestry.	PGP000179	development of PGS000773 from the samples of GCST005077; development of PGS000774 from the samples of GCST005077; development of PGS000775 from the samples of GCST005077
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:34572793	10.3390/cancers13184568	Combination of a 15-SNP Polygenic Risk Score and Classical Risk Factors for the Prediction of Breast Cancer Risk in Cypriot Women.	PGP000259	training samples of PGS001778; development of PGS001778 from the samples of a GWAS
COHO:0001531	Breast Cancer in Galway Genetic Study	curated		BIGGS	review	Breast Cancer In Galway Genetic Study	PMID:37087533	10.1038/s41698-023-00377-w	Potential utility of risk stratification for multicancer screening with liquid biopsy tests.	PGP000542	development of PGS004242 from the samples of a GWAS
COHO:0001533	Biological pathways of risk and resilience in Syrian refugee children	curated		BIOPATH	review	Biological pathways of risk and resilience in Syrian refugee children	PMID:37933522	10.1017/s0954579423000433	Risk and resilience in Syrian refugee children: A multisystem analysis.	PGP000795	evaluation of PGS001920 on PSS012230 (PPM030665); evaluation of PGS001829 on PSS012230 (PPM030666); evaluation of PGS001899 on PSS012230 (PPM030667); evaluation of PGS001829 on PSS012230 (PPM030668)
COHO:0001535	A systems BIOlogy Study to TAilored Treatment in Chronic Heart Failure	curated		BIOSTAT-CHF	review	A systems BIOlogy Study to TAilored Treatment in Chronic Heart Failure	PMID:31919934	10.1002/ejhf.1735	Genetic risk and atrial fibrillation in patients with heart failure.	PGP000105	evaluation of PGS000338 on PSS000462 (PPM000913); evaluation of PGS000338 on PSS000461 (PPM000914); evaluation of PGS000338 on PSS000460 (PPM000915); evaluation of PGS000338 on PSS000462 (PPM000916); evaluation of PGS000338 on PSS000461 (PPM000917); evaluation of PGS000338 on PSS000460 (PPM000918); evaluation of PGS000338 on PSS000462 (PPM000919); evaluation of PGS000338 on PSS000462 (PPM000920)
COHO:0001537	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	curated		BLITZ	review	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	PMID:29574091	10.1053/j.gastro.2018.03.030	Genetic Risk Score Is Associated With Prevalence of Advanced Neoplasms in a Colorectal Cancer Screening Population.	PGP000073	evaluation of PGS000150 on PSS000268 (PPM000466); evaluation of PGS000150 on PSS000268 (PPM000467); evaluation of PGS000150 on PSS000269 (PPM000468); evaluation of PGS000150 on PSS000269 (PPM000469)
COHO:0001537	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	curated		BLITZ	review	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	PMID:35060941	10.14309/ctg.0000000000000458	Variation of Positive Predictive Values of Fecal Immunochemical Tests by Polygenic Risk Score in a Large Screening Cohort.	PGP000601	evaluation of PGS002265 on PSS011445 (PPM020901); evaluation of PGS002265 on PSS011444 (PPM020902)
COHO:0001537	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	curated		BLITZ	review	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	PMID:35679356	10.1158/1940-6207.capr-21-0552	Combined Performance of Fecal Immunochemical Tests and a Genetic Risk Score for Advanced Neoplasia Detection.	PGP000350	evaluation of PGS002265 on PSS009918 (PPM014884); evaluation of PGS002265 on PSS009918 (PPM014885)
COHO:0001537	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	curated		BLITZ	review	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	PMID:37272255	10.1002/cac2.12448	A single measurement of fecal hemoglobin concentration outperforms polygenic risk score in colorectal cancer risk assessment.	PGP000573	evaluation of PGS002265 on PSS011386 (PPM020729); evaluation of PGS002265 on PSS011386 (PPM020730); evaluation of PGS002265 on PSS011386 (PPM020731); evaluation of PGS002265 on PSS011386 (PPM020732); evaluation of PGS002265 on PSS011386 (PPM020733); evaluation of PGS002265 on PSS011386 (PPM020734); evaluation of PGS002265 on PSS011386 (PPM020735); evaluation of PGS002265 on PSS011386 (PPM020736); evaluation of PGS002265 on PSS011386 (PPM020737); evaluation of PGS002265 on PSS011386 (PPM020738); evaluation of PGS002265 on PSS011386 (PPM020739); evaluation of PGS002265 on PSS011386 (PPM020740)
COHO:0001537	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	curated		BLITZ	review	Begleitende Evaluierung innovativer Testverfahren zur Darmkrebsfrüherkennung	PMID:38704818	10.14309/ajg.0000000000002853	Excess Weight, Polygenic Risk Score, and Findings of Colorectal Neoplasms at Screening Colonoscopy.	PGP000843	evaluation of PGS002265 on PSS013839 (PPM038144); evaluation of PGS002265 on PSS013838 (PPM038145); evaluation of PGS002265 on PSS013839 (PPM038146); evaluation of PGS002265 on PSS013838 (PPM038147)
COHO:0001538	Bloodomics	curated		BLOODOMICS	review	Bloodomics project	PMID:21966275		Large-scale gene-centric analysis identifies novel variants for coronary artery disease.		source GWAS a GWAS of PGS000011
COHO:0001538	Bloodomics	curated		BLOODOMICS	review	Bloodomics project	PMID:26392438	10.1093/eurheartj/ehv462	Risk prediction by genetic risk scores for coronary heart disease is independent of self-reported family history.	PGP000004	development of PGS000011 from the samples of a GWAS
COHO:0001539	BRCA-gene mutations and breast cancer in South African women	curated		BMBSA	review	BRCA-gene mutations and Breast Cancer in South African Women	PMID:28346442		Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.		source GWAS GCST004462 of PGS000082; source GWAS GCST004462 of PGS000351; source GWAS GCST004480 of PGS000352; source GWAS GCST004462 of PGS000724; source GWAS GCST004462 of PGS000793
