name,cohorts,id,label,match,candidates,note
lutein and zeaxanthin,1,,,none,ECTO:9002825 exposure to Luteinizing hormone (0.748) | ECTO:0900458 exposure to lycopene via ingestion (0.734) | ECTO:9002823 exposure to L-citrulline zwitterion (0.705) | ECTO:9001754 exposure to lipoxygenase inhibitor (0.699) | ECTO:0900110 exposure to astaxanthin via ingestion (0.697) | ECTO:9001335 exposure to lycopene (0.695),ECTO has neither carotenoid
manganese,1,ECTO:9000946,exposure to manganese,exact,ECTO:9002473 exposure to manganese atom (0.908) | ECTO:9000179 exposure to manganese cation (0.906) | ECTO:9000946 exposure to manganese (0.883) | ECTO:0900364 maternal exposure to manganese cation (0.878) | ECTO:0900365 exposure to manganese cation via ingestion (0.857) | ECTO:9002465 exposure to magnesium atom (0.810),
maternal antioxidant intake in pregnancy,1,ECTO:0900200,exposure to antioxidant via ingestion,judged,ECTO:0900364 maternal exposure to manganese cation (0.826) | ECTO:0900200 exposure to antioxidant via ingestion (0.819) | ECTO:0900247 maternal exposure to copper cation (0.819) | ECTO:2000076 exposure to pregnancy diet intake (0.813) | ECTO:0900325 maternal exposure to hydrogen peroxide (0.809) | ECTO:0900506 maternal exposure to valproate semisodium (0.806),maternal
maternal nutrition,1,ECTO:2000076,exposure to pregnancy diet intake,judged,ECTO:0900292 maternal exposure to antigen (0.875) | ECTO:0900191 maternal exposure to aluminum (0.872) | ECTO:0900351 maternal exposure to lead (0.871) | ECTO:0900376 maternal exposure to heavy metal (0.871) | ECTO:0900103 maternal exposure to androgen (0.871) | ECTO:0900130 maternal exposure to estrogens (0.870),
maternal nutrition during pregnancy,1,ECTO:2000076,exposure to pregnancy diet intake,judged,ECTO:2000076 exposure to pregnancy diet intake (0.864) | ECTO:0900364 maternal exposure to manganese cation (0.838) | ECTO:0900247 maternal exposure to copper cation (0.834) | ECTO:0900130 maternal exposure to estrogens (0.834) | ECTO:0900376 maternal exposure to heavy metal (0.833) | ECTO:0900103 maternal exposure to androgen (0.832),
meat intake,1,EFO:0002755,diet,judged,ECTO:0070083 exposure to meat (processed) via ingestion (0.896) | ECTO:0070187 exposure to red meat (raw) via ingestion (0.815) | ECTO:0070087 exposure to beef (cooked) via ingestion (0.811) | ECTO:0700003 exposure to red meat via ingestion (0.799) | ECTO:0070081 exposure to beef sausage via ingestion (0.797) | ECTO:0070084 exposure to processed meat food product via ingestion (0.793),meat; ECTO has only red and processed meat
Mediterranean diet,1,ECTO:0050001,exposure to mediterranean diet,exact,ECTO:0050001 exposure to mediterranean diet (0.900) | ECTO:2000068 exposure to dietary intervention (0.743) | ECTO:6000021 exposure to eating behavior (0.732) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.725) | ECTO:2000117 exposure to dietary sodium intake avoidance (0.721) | ECTO:0070157 exposure to olive oil (extra virgin) via ingestion (0.719),
mercury (Hg),1,ECTO:0001571,exposure to mercury,judged,ECTO:9002485 exposure to mercury(2+) (0.877) | ECTO:9002830 exposure to mercury(0) (0.852) | ECTO:9002484 exposure to mercury atom (0.834) | ECTO:9000289 exposure to mercury cation (0.821) | ECTO:0001571 exposure to mercury (0.813) | ECTO:0900018 exposure to mercury cation via ingestion (0.798),
metals,4,ECTO:9000175,exposure to metal cation,judged,ECTO:7000021 exposure to metallic dust (0.881) | ECTO:9000175 exposure to metal cation (0.854) | ECTO:9001631 exposure to metalloid (0.846) | ECTO:9000764 exposure to metalaxyl (0.821) | ECTO:9002382 exposure to metabolite (0.789) | ECTO:8000027 exposure to metotsunami (0.782) | ECTO:0900376 maternal exposure to heavy metal (lex),general metal term
meteorological variables,1,ECTO:1000020,exposure to weather,judged,ECTO:8000027 exposure to metotsunami (0.796) | ECTO:1000020 exposure to weather (0.762) | ECTO:0000979 exposure to temperature of environmental surroundings (0.732) | ECTO:0900379 exposure to metoprolol via ingestion (0.731) | ECTO:8000002 exposure to atmospheric aerosolisation of dust (0.729) | ECTO:9001631 exposure to metalloid (0.727),
military service,1,ECTO:0001591,exposure to occupation,judged,ECTO:0070137 exposure to milk chocolate via ingestion (0.719) | ECTO:9002491 exposure to miltefosine (0.714) | ECTO:8000023 exposure to mudslide (0.714) | ECTO:0600009 exposure to marine environment (0.711) | ECTO:8000053 exposure to microwave radiation (0.711) | ECTO:9002882 exposure to milnacipran (0.710),military service taken as an occupation; ECTO has no military term
military service during the Vietnam era (1965–1975),1,ECTO:0001591,exposure to occupation,judged,ECTO:0070206 exposure to rice milk via ingestion (0.661) | ECTO:0900510 exposure to warfarin via ingestion (0.654) | ECTO:0300009 exposure to heroin via maternal (0.650) | ECTO:0070001 exposure to skim milk via ingestion (0.649) | ECTO:0300008 exposure to methamphetamine via maternal (0.647) | ECTO:0080004 exposure to hydrogen chloride in air via inhalation (0.646),military service taken as an occupation; ECTO has no military or war term
military service in the Vietnam War,1,ECTO:0001591,exposure to occupation,judged,ECTO:0900510 exposure to warfarin via ingestion (0.729) | ECTO:0070206 exposure to rice milk via ingestion (0.706) | ECTO:0080004 exposure to hydrogen chloride in air via inhalation (0.692) | ECTO:0070137 exposure to milk chocolate via ingestion (0.690) | ECTO:0900508 exposure to vancomycin via ingestion (0.687) | ECTO:0300008 exposure to methamphetamine via maternal (0.687),military service taken as an occupation; ECTO has no military or war term
milk supplementation in pregnancy and early childhood,1,ECTO:0070204,exposure to cow milk (liquid) via ingestion,judged,ECTO:0070226 exposure to infant formula (milk-based) via ingestion (0.841) | ECTO:0070212 exposure to infant formula based on isolated amino acids and/or protein hydrolysates via ingestion (0.816) | ECTO:0070250 exposure to milk fat via ingestion (0.809) | ECTO:0070170 exposure to milk thistle supplement via ingestion (0.806) | ECTO:0070006 exposure to milk beverage analog via ingestion (0.804) | ECTO:0070252 exposure to mammalian milk protein via ingestion (0.802),
mobile phone use,2,ECTO:8000054,exposure to radiowave radiation,judged,ECTO:8000053 exposure to microwave radiation (0.730) | ECTO:0900460 exposure to cell dedifferentiation agent via ingestion (0.711) | ECTO:8000054 exposure to radiowave radiation (0.709) | ECTO:9001995 exposure to cell dedifferentiation agent (0.704) | ECTO:0500004 exposure to motor oil (0.703) | ECTO:0070022 exposure to apple via ingestion (0.696),the radio-frequency fields of mobile phones
multiple exposures monitored with wearable exposure sensors,1,ExO:0000002,exposure event,judged,ECTO:0070210 exposure to multivitamin preparation via ingestion (0.772) | ECTO:0070115 exposure to multigrain bread via ingestion (0.772) | ECTO:0800001 exposure to environmental process route (0.748) | ECTO:0080005 exposure to radon in air via inhalation (0.748) | ECTO:0080001 exposure to polycyclic hydrocarbon in air via inhalation (0.746) | ECTO:0900161 exposure to titanium dioxide nanoparticle via inhalation (0.742),the root exposure class of ECTO (from ExO); the name is no more specific than that
multiple micronutrients,1,ECTO:0900369,exposure to micronutrient via ingestion,judged,"ECTO:2000123 exposure to multivitamin supplementation (0.871) | ECTO:0070210 exposure to multivitamin preparation via ingestion (0.852) | ECTO:0900369 exposure to micronutrient via ingestion (0.815) | ECTO:0070115 exposure to multigrain bread via ingestion (0.803) | ECTO:9001687 exposure to micronutrient (0.801) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.760)",
mycotoxin exposure,1,ECTO:0000524,exposure to mycotoxin,exact,ECTO:0000524 exposure to mycotoxin (0.906) | ECTO:0900387 exposure to mycophenolate mofetil via ingestion (0.824) | ECTO:0900002 exposure to aflatoxin via ingestion (0.816) | ECTO:9000780 exposure to myclobutanil (0.816) | ECTO:9002838 exposure to mycophenolate mofetil (0.815) | ECTO:9000557 exposure to mycophenolic acid (0.815),
natural spaces green and blue spaces,1,,,none,ECTO:0800001 exposure to environmental process route (0.744) | ECTO:0070135 exposure to water via ingestion (0.741) | ECTO:8000000 exposure to environmental process (0.736) | ECTO:0600004 exposure to grassland ecosystem (0.733) | ECTO:0500000 exposure to environmental disposition (0.733) | ECTO:9002126 exposure to environmental food contaminant (0.728),ECTO has no green- or blue-space term
nicotine,1,ECTO:9000250,exposure to nicotine,exact,ECTO:9000250 exposure to nicotine (0.922) | ECTO:0100002 exposure to smoking nicotine (0.911) | ECTO:0100013 exposure to tobacco (0.906) | ECTO:0100003 exposure to cigarette smoking (0.904) | ECTO:0100004 exposure to cigar smoking (0.887) | ECTO:0100000 exposure to nicotine addictive consumption (0.887),
night work,1,,,none,ECTO:8000052 exposure to near-infrared radiation (0.754) | ECTO:0070138 exposure to dark chocolate via ingestion (0.746) | ECTO:1000011 exposure to nuclear power plant (0.744) | ECTO:9001978 exposure to nootropic agent (0.714) | ECTO:1000042 exposure to day care building (0.714) | ECTO:0070209 exposure to dark fish flesh via ingestion (0.713),ECTO has no shift-work term
nitrate in drinking water,1,ECTO:0900332,exposure to nitrate via ingestion,judged,ECTO:0900332 exposure to nitrate via ingestion (0.881) | ECTO:0900396 exposure to nitrite via ingestion (0.862) | ECTO:0900148 exposure to nitrogen dioxide via inhalation (0.824) | ECTO:9000185 exposure to nitrate (0.821) | ECTO:9000252 exposure to nitrogen dioxide (0.810) | ECTO:9001857 exposure to nitric oxide donor (0.809),
nitrogen dioxide,1,ECTO:9000252,exposure to nitrogen dioxide,exact,ECTO:9000252 exposure to nitrogen dioxide (0.934) | ECTO:0900148 exposure to nitrogen dioxide via inhalation (0.923) | ECTO:9000316 exposure to nitric oxide (0.880) | ECTO:9001857 exposure to nitric oxide donor (0.879) | ECTO:9000404 exposure to nitrogen (0.870) | ECTO:9001476 exposure to nitrogen trifluoride (0.869),
"nitrogen dioxide (NO2), sulphur dioxide (SO2), ozone (O3) and particulates in ambient air",1,ECTO:8000036,exposure to air pollution,judged,ECTO:0900148 exposure to nitrogen dioxide via inhalation (0.800) | ECTO:9000252 exposure to nitrogen dioxide (0.772) | ECTO:0800002 exposure to air pollution via maternal (0.736) | ECTO:0900483 exposure to sulfur dioxide via inhalation (0.735) | ECTO:9000404 exposure to nitrogen (0.722) | ECTO:9001476 exposure to nitrogen trifluoride (0.716),the pollutants together
NO2,1,ECTO:9000252,exposure to nitrogen dioxide,judged,ECTO:9000252 exposure to nitrogen dioxide (0.830) | ECTO:9000316 exposure to nitric oxide (0.817) | ECTO:9001857 exposure to nitric oxide donor (0.798) | ECTO:0900148 exposure to nitrogen dioxide via inhalation (0.792) | ECTO:9000341 exposure to nitrite (0.784) | ECTO:9000020 exposure to nitric acid (0.780),
noise,1,ECTO:8000044,exposure to sound radiation,judged,ECTO:9000185 exposure to nitrate (0.736) | ECTO:9000427 exposure to nonane (0.730) | ECTO:9000252 exposure to nitrogen dioxide (0.728) | ECTO:9000316 exposure to nitric oxide (0.727) | ECTO:9000341 exposure to nitrite (0.727) | ECTO:9000472 exposure to nocodazole (0.727),ECTO calls noise exposure to sound radiation
non-persistent endocrine disruptors,1,ECTO:9001630,exposure to endocrine disruptor,judged,ECTO:9001630 exposure to endocrine disruptor (0.814) | ECTO:9001810 exposure to non-polar solvent (0.747) | ECTO:0900091 exposure to non-steroidal anti-inflammatory drug via ingestion (0.746) | ECTO:0900397 exposure to non-steroidal anti-inflammatory drug via injection (0.743) | ECTO:9001720 exposure to non-steroidal anti-inflammatory drug (0.734) | ECTO:9001723 exposure to non-narcotic analgesic (0.728),
nutrition,7,ECTO:9001695,exposure to nutrient,judged,ECTO:9001865 exposure to nutraceutical (0.874) | ECTO:9001695 exposure to nutrient (0.873) | ECTO:2000068 exposure to dietary intervention (0.817) | ECTO:0900056 exposure to nutrient via ingestion (0.811) | ECTO:0900268 exposure to nutraceutical via ingestion (0.805) | ECTO:9002063 exposure to food component (0.779) | ECTO:2000128 exposure to total parenteral nutrition intake (lex),nutrition taken as nutrient exposure
Nutrition Intervention,1,ECTO:2000068,exposure to dietary intervention,judged,"ECTO:6000021 exposure to eating behavior (0.782) | ECTO:2000068 exposure to dietary intervention (0.780) | ECTO:0900268 exposure to nutraceutical via ingestion (0.766) | ECTO:0900056 exposure to nutrient via ingestion (0.766) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.759) | ECTO:9001865 exposure to nutraceutical (0.755)",
nutrition prior to and during pregnancy,1,ECTO:2000076,exposure to pregnancy diet intake,judged,"ECTO:2000076 exposure to pregnancy diet intake (0.885) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.785) | ECTO:0900056 exposure to nutrient via ingestion (0.775) | ECTO:0900506 maternal exposure to valproate semisodium (0.774) | ECTO:0900268 exposure to nutraceutical via ingestion (0.774) | ECTO:0900103 maternal exposure to androgen (0.770)",and before pregnancy
nutritional determinants,1,ECTO:9001695,exposure to nutrient,judged,"ECTO:0900056 exposure to nutrient via ingestion (0.860) | ECTO:0900268 exposure to nutraceutical via ingestion (0.845) | ECTO:9001865 exposure to nutraceutical (0.840) | ECTO:9001695 exposure to nutrient (0.839) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.817) | ECTO:2000068 exposure to dietary intervention (0.806)",nutrition taken as nutrient exposure
nutritional factors,1,ECTO:9001695,exposure to nutrient,judged,"ECTO:9001865 exposure to nutraceutical (0.880) | ECTO:9001695 exposure to nutrient (0.875) | ECTO:0900056 exposure to nutrient via ingestion (0.872) | ECTO:0900268 exposure to nutraceutical via ingestion (0.864) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.829) | ECTO:2000068 exposure to dietary intervention (0.817)",nutrition taken as nutrient exposure
nutritional situation,1,ECTO:9001695,exposure to nutrient,judged,"ECTO:0900056 exposure to nutrient via ingestion (0.868) | ECTO:9001865 exposure to nutraceutical (0.860) | ECTO:0900268 exposure to nutraceutical via ingestion (0.858) | ECTO:9001695 exposure to nutrient (0.858) | ECTO:2000068 exposure to dietary intervention (0.828) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.818)",nutrition taken as nutrient exposure
nutritional status,1,ECTO:9001695,exposure to nutrient,judged,"ECTO:9001865 exposure to nutraceutical (0.858) | ECTO:9001695 exposure to nutrient (0.857) | ECTO:0900056 exposure to nutrient via ingestion (0.850) | ECTO:0900268 exposure to nutraceutical via ingestion (0.840) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.803) | ECTO:2000068 exposure to dietary intervention (0.802)",status taken as nutrient exposure
occupational,1,ECTO:0001591,exposure to occupation,judged,ECTO:0001591 exposure to occupation (0.878) | ECTO:1000037 exposure to office (0.759) | ECTO:9001479 exposure to octane (0.712) | ECTO:9001935 exposure to oxidising agent (0.705) | ECTO:1000036 exposure to laboratory (0.701) | ECTO:7000094 exposure to industrial waste material (0.699) | ECTO:0020000 exposure to automotive occupations (lex),
occupational asbestos exposure,1,ECTO:9000033,exposure to asbestos,judged,ECTO:0900208 exposure to asbestos via inhalation (0.886) | ECTO:7000025 exposure to asbestos dust (0.844) | ECTO:9000033 exposure to asbestos (0.804) | ECTO:0900467 exposure to silicon dioxide via inhalation (0.764) | ECTO:7000017 exposure to fibrous glass dust (0.761) | ECTO:0080005 exposure to radon in air via inhalation (0.755),
occupational exposure to aromatic amines (AAs),1,,,none,"ECTO:9001323 exposure to 3,3'-Dimethoxybenzidine-4,4'-diisocyanate (0.767) | ECTO:9001161 exposure to 4,4'-diaminodiphenylmethane (0.746) | ECTO:9002009 exposure to aryl hydrocarbon receptor agonist (0.743) | ECTO:9000572 exposure to 4-aminobenzenesulfonic acid (0.736) | ECTO:9001585 exposure to 4,4'-methylene-bis-(2-chloroaniline) (0.736) | ECTO:9000978 exposure to 1-Amino-2,4-dibromoanthraquinone (0.733)","ECTO has no aromatic amine class term, only single compounds"
occupational exposure to ionizing radiation,1,ECTO:7000047,exposure to ionizing radiation,judged,ECTO:8000062 exposure to irradiation by ionizing radiation (0.852) | ECTO:7000047 exposure to ionizing radiation (0.816) | ECTO:0080005 exposure to radon in air via inhalation (0.812) | ECTO:2000079 exposure to radiation therapy (0.811) | ECTO:9001979 exposure to radiation protective agent (0.810) | ECTO:1000006 exposure to radiation shielding disposition (0.809),
occupational exposure to polycyclic aromatic hydrocarbons (PAHs),1,ECTO:9000433,exposure to polycyclic arene,judged,ECTO:0080001 exposure to polycyclic hydrocarbon in air via inhalation (0.838) | ECTO:0900023 exposure to polycyclic hydrocarbon via maternal (0.813) | ECTO:9000433 exposure to polycyclic arene (0.781) | ECTO:9002148 exposure to polycyclic hydrocarbon (0.777) | ECTO:9001537 exposure to polychlorinated dibenzodioxines and related compounds (0.777) | ECTO:0900216 exposure to benzene via inhalation (0.766),polycyclic arenes are the PAHs
"occupational exposure to polycyclic aromatic hydrocarbons, aromatic amines and diesel",1,ECTO:9000433,exposure to polycyclic arene,judged,ECTO:0080001 exposure to polycyclic hydrocarbon in air via inhalation (0.812) | ECTO:0900023 exposure to polycyclic hydrocarbon via maternal (0.790) | ECTO:9001537 exposure to polychlorinated dibenzodioxines and related compounds (0.775) | ECTO:9000433 exposure to polycyclic arene (0.766) | ECTO:9002148 exposure to polycyclic hydrocarbon (0.759) | ECTO:0900216 exposure to benzene via inhalation (0.757),PAHs; aromatic amines have no class term; diesel exhaust is ECTO:7000138
occupational exposures,1,ECTO:0001591,exposure to occupation,judged,ECTO:0001591 exposure to occupation (0.838) | ECTO:7000094 exposure to industrial waste material (0.825) | ECTO:1000017 exposure to industrial wastewater treatment plant (0.820) | ECTO:0020000 exposure to automotive occupations (0.814) | ECTO:0900208 exposure to asbestos via inhalation (0.812) | ECTO:0900153 exposure to ozone via inhalation (0.812),
occupational exposures across employment sectors,1,ECTO:0001591,exposure to occupation,judged,ECTO:1000017 exposure to industrial wastewater treatment plant (0.793) | ECTO:0001591 exposure to occupation (0.784) | ECTO:7000094 exposure to industrial waste material (0.782) | ECTO:0900208 exposure to asbestos via inhalation (0.779) | ECTO:7000033 exposure to dust from plant parts (0.775) | ECTO:7000156 exposure to emissions from petroleum combustion (0.774),
occupational history,2,ECTO:0001591,exposure to occupation,judged,ECTO:0001591 exposure to occupation (0.797) | ECTO:9002140 obsolete waste material exposure [obsolete] (0.736) | ECTO:6000017 obsolete exposure to dietary practices [obsolete] (0.731) | ECTO:9001042 obsolete exposure to cobalt atom [obsolete] (0.728) | ECTO:8000039 obsolete exposure to plastic pollution [obsolete] (0.727) | ECTO:9001772 obsolete exposure to dye [obsolete] (0.724),
omega 3 polyunsaturated fatty acids,1,ECTO:9002766,exposure to omega-3 fatty acid,judged,ECTO:0070171 exposure to omega-3- fatty acid supplement via ingestion (0.903) | ECTO:0900052 exposure to omega-3 fatty acid via ingestion (0.897) | ECTO:9002766 exposure to omega-3 fatty acid (0.897) | ECTO:0900053 exposure to polyunsaturated fatty acid via ingestion (0.834) | ECTO:9002507 exposure to polyunsaturated fatty acid (0.817) | ECTO:0070164 exposure to fish oil supplement via ingestion (0.791),
omega-3 fatty acid supplementation (fish oil),1,ECTO:0070171,exposure to omega-3- fatty acid supplement via ingestion,judged,"ECTO:0070171 exposure to omega-3- fatty acid supplement via ingestion (0.906) | ECTO:0900052 exposure to omega-3 fatty acid via ingestion (0.887) | ECTO:9002766 exposure to omega-3 fatty acid (0.870) | ECTO:0070164 exposure to fish oil supplement via ingestion (0.853) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.758) | ECTO:0900053 exposure to polyunsaturated fatty acid via ingestion (0.739)",
opium use,1,ECTO:0100006,exposure to morphiane alkaloid,judged,ECTO:9001724 exposure to opioid analgesic (0.872) | ECTO:0900403 exposure to opioid analgesic via ingestion (0.871) | ECTO:0300011 exposure to opioid agent via maternal (0.858) | ECTO:9001911 exposure to opioid receptor agonist (0.855) | ECTO:0100006 exposure to morphiane alkaloid (0.799) | ECTO:0300006 exposure to morphiane alkaloid via maternal (0.797),opium taken as morphinan alkaloid use
organochlorine compounds,1,ECTO:0001152,exposure to organochlorine compound,judged,ECTO:0001152 exposure to organochlorine compound (0.943) | ECTO:9001535 exposure to organochlorine pesticide (0.940) | ECTO:9001534 exposure to organochlorine insecticide (0.939) | ECTO:9002147 exposure to chlorinated naphthalene (0.821) | ECTO:9002175 exposure to organophosphorus herbicide (0.820) | ECTO:9000284 exposure to organophosphorus compound (0.819),
"organochlorine compounds (DDE, PCB153)",1,ECTO:0001152,exposure to organochlorine compound,judged,ECTO:9001535 exposure to organochlorine pesticide (0.824) | ECTO:9001534 exposure to organochlorine insecticide (0.819) | ECTO:0001152 exposure to organochlorine compound (0.809) | ECTO:9001537 exposure to polychlorinated dibenzodioxines and related compounds (0.763) | ECTO:9001625 exposure to polychlorinated dibenzodioxine (0.740) | ECTO:9000283 exposure to cyclodiene organochlorine insecticide (0.736),
organochlorine compounds and brominated compounds,1,ECTO:0001152,exposure to organochlorine compound,judged,ECTO:0001152 exposure to organochlorine compound (0.873) | ECTO:9001535 exposure to organochlorine pesticide (0.871) | ECTO:9001534 exposure to organochlorine insecticide (0.869) | ECTO:9001537 exposure to polychlorinated dibenzodioxines and related compounds (0.801) | ECTO:9002147 exposure to chlorinated naphthalene (0.798) | ECTO:9000533 exposure to organofluorine compound (0.787),brominated compounds not covered
organophosphate pesticide metabolites,1,ECTO:9000284,exposure to organophosphorus compound,judged,ECTO:9002175 exposure to organophosphorus herbicide (0.864) | ECTO:9000284 exposure to organophosphorus compound (0.840) | ECTO:9001534 exposure to organochlorine insecticide (0.797) | ECTO:9001535 exposure to organochlorine pesticide (0.793) | ECTO:0001152 exposure to organochlorine compound (0.768) | ECTO:9001389 exposure to organotin acaricide (0.761),the metabolites mark exposure to organophosphorus compounds; ECTO has no organophosphate pesticide class among the hits
particulate matter (PM2.5),1,ECTO:7000117,exposure to fine respirable suspended particulate matter,judged,ECTO:7000068 exposure to particulate matter (0.811) | ECTO:7000117 exposure to fine respirable suspended particulate matter (0.789) | ECTO:7000116 exposure to respirable suspended particulate matter (0.784) | ECTO:0700001 exposure to ultrafine respirable suspended particulate matter via inhalation (0.772) | ECTO:7000118 exposure to ultrafine respirable suspended particulate matter (0.762) | ECTO:0800002 exposure to air pollution via maternal (0.757),PM2.5 is fine particulate matter
passive smoking,1,ECTO:7000059,exposure to smoke,judged,ECTO:7000167 exposure to smokeless tobacco (0.812) | ECTO:0300002 exposure to smoking nicotine via maternal (0.803) | ECTO:0300003 exposure to cigarette smoking via maternal (0.803) | ECTO:0900393 exposure to nicotine via inhalation (0.800) | ECTO:0300004 exposure to cigar smoking via maternal (0.793) | ECTO:0100003 exposure to cigarette smoking (0.788),"ECTO has no passive-smoking term, so smoke in general"
paternal exposure to ionizing radiation in radar technicians,1,ECTO:7000047,exposure to ionizing radiation,judged,ECTO:0080005 exposure to radon in air via inhalation (0.794) | ECTO:9001979 exposure to radiation protective agent (0.791) | ECTO:8000054 exposure to radiowave radiation (0.790) | ECTO:2000079 exposure to radiation therapy (0.781) | ECTO:1000006 exposure to radiation shielding disposition (0.780) | ECTO:8000062 exposure to irradiation by ionizing radiation (0.776),paternal
perfluoroalkyl substances,1,ECTO:9002160,exposure to perfluoroalkyl substance,judged,ECTO:9002160 exposure to perfluoroalkyl substance (0.958) | ECTO:9000095 exposure to perfluorooctanoic acid (0.941) | ECTO:9001637 exposure to perfluorooctanesulfonamide (0.936) | ECTO:9001623 exposure to perfluorohexanesulfonic acid (0.934) | ECTO:9000849 exposure to perfluorohexanoic acid (0.933) | ECTO:9000094 exposure to perfluorooctane-1-sulfonic acid (0.933),
personal medical ionizing radiation exposures,1,ECTO:7000047,exposure to ionizing radiation,judged,ECTO:8000062 exposure to irradiation by ionizing radiation (0.791) | ECTO:2000079 exposure to radiation therapy (0.788) | ECTO:0080005 exposure to radon in air via inhalation (0.785) | ECTO:9001979 exposure to radiation protective agent (0.783) | ECTO:1000006 exposure to radiation shielding disposition (0.780) | ECTO:7000047 exposure to ionizing radiation (0.779),from medical imaging
pesticide exposure,1,ECTO:0000530,exposure to pesticide,exact,ECTO:0900419 exposure to pesticide via ingestion (0.934) | ECTO:0000530 exposure to pesticide (0.905) | ECTO:9002096 exposure to pesticide synergist (0.894) | ECTO:0900199 exposure to antibiotic pesticide via ingestion (0.833) | ECTO:9002106 exposure to pyrethroid ester insecticide (0.832) | ECTO:9002117 exposure to pyrethroid ether insecticide (0.822),
"pesticide mixtures (plant protection products) among farmers, neighbours of agricultural fields and consumers",1,ECTO:0000530,exposure to pesticide,judged,ECTO:0900419 exposure to pesticide via ingestion (0.798) | ECTO:9002096 exposure to pesticide synergist (0.776) | ECTO:0000530 exposure to pesticide (0.748) | ECTO:0900199 exposure to antibiotic pesticide via ingestion (0.713) | ECTO:0900455 exposure to herbicide via ingestion (0.710) | ECTO:0070184 exposure to plant leaf vegetable food product via ingestion (0.709),
pesticide use,1,ECTO:0000530,exposure to pesticide,judged,ECTO:0900419 exposure to pesticide via ingestion (0.915) | ECTO:0000530 exposure to pesticide (0.912) | ECTO:9002096 exposure to pesticide synergist (0.897) | ECTO:0900199 exposure to antibiotic pesticide via ingestion (0.789) | ECTO:9002101 exposure to pyrethroid insecticide (0.778) | ECTO:9002106 exposure to pyrethroid ester insecticide (0.771),
pesticides,1,ECTO:0000530,exposure to pesticide,judged,ECTO:0000530 exposure to pesticide (0.921) | ECTO:9002096 exposure to pesticide synergist (0.880) | ECTO:0900419 exposure to pesticide via ingestion (0.873) | ECTO:9002101 exposure to pyrethroid insecticide (0.753) | ECTO:9002108 exposure to antibiotic pesticide (0.748) | ECTO:0900199 exposure to antibiotic pesticide via ingestion (0.748),
pesticides (triazine and chloroacetanilide herbicides),1,ECTO:0000530,exposure to pesticide,judged,"ECTO:9001774 exposure to triazine insecticide (0.773) | ECTO:0900419 exposure to pesticide via ingestion (0.755) | ECTO:9002096 exposure to pesticide synergist (0.750) | ECTO:0000530 exposure to pesticide (0.735) | ECTO:9001503 exposure to (2,4,5-trichlorophenoxy)acetic acid (0.723) | ECTO:9002653 exposure to tris(1,3-dichloropropan-2-yl) phosphate (0.715)",triazine and chloroacetanilide herbicides; the triazine candidate is an insecticide
pesticides and insecticides,1,ECTO:0000530,exposure to pesticide,judged,ECTO:0900419 exposure to pesticide via ingestion (0.882) | ECTO:9002096 exposure to pesticide synergist (0.877) | ECTO:0000530 exposure to pesticide (0.873) | ECTO:9000089 exposure to insecticide (0.803) | ECTO:9002123 exposure to insect sterilant (0.791) | ECTO:0900199 exposure to antibiotic pesticide via ingestion (0.781),
pet allergen,1,ECTO:0000726,exposure to allergen,judged,ECTO:5000008 exposure to petting zoo (0.829) | ECTO:0900047 exposure to allergen via inhalation (0.815) | ECTO:0000726 exposure to allergen (0.766) | ECTO:7000084 exposure to petroleum contaminated sediment (0.754) | ECTO:7000105 exposure to petroleum (0.750) | ECTO:9002082 exposure to drug allergen (0.741),pet allergens
pet ownership and exposure,1,,,none,ECTO:5000008 exposure to petting zoo (0.867) | ECTO:7000098 exposure to animal waste material (0.795) | ECTO:7000105 exposure to petroleum (0.783) | ECTO:7000107 exposure to animal manure (0.779) | ECTO:7000084 exposure to petroleum contaminated sediment (0.775) | ECTO:7000093 exposure to chicken breeding waste material (0.771),ECTO has no pet term; the petting zoo candidate is not it
PFAS,1,ECTO:9002160,exposure to perfluoroalkyl substance,judged,ECTO:9002160 exposure to perfluoroalkyl substance (0.816) | ECTO:9001620 exposure to perfluorinated compound (0.812) | ECTO:9001623 exposure to perfluorohexanesulfonic acid (0.811) | ECTO:9000095 exposure to perfluorooctanoic acid (0.806) | ECTO:9001637 exposure to perfluorooctanesulfonamide (0.805) | ECTO:9000849 exposure to perfluorohexanoic acid (0.802),
